name,n,method,T,CNOT,depth,gates,explicit_ancilla,peak_ancilla,n_qubits,score,score_lower_bound,score_rz1,score_rz1.5,score_rz2,score_rz4,score_rz10,score_synth_tperrz30,score_synth_tperrz60,score_synth_tperrz100,time_s,anf_terms,parity_gadgets,rz_total,rz_clifford,rz_t_like,rz_non_clifford,rz_max_denominator,phase_ops,ct_supported,verified_up_to_global_phase,correct,skipped,error,truth_table_hex,candidate_affine_forms,candidate_polarities,candidate_transforms,exact_eval_forms,global_phase_pi,global_phase_pi_den,global_phase_pi_num,polarity,polarity_hex,polarity_weight,policy_target_metric,prediction_rank,rank_metric,shifted_constant_term,split,transform_index,transform_nonidentity,transform_rows_hex,transform_weight
truth_n4_10,4,phase_affine_random_s6_top128,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0,7,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,AD3C,2048,16,128,128,0/1,1,0,12,0xc,2,score_synth_tperrz30,,score_synth_tperrz30,0,train,0,0,0x1;0x2;0x4;0x8,4
truth_n4_10,4,phase_affine_random_s6_top256,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0,8,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,AD3C,2048,16,128,256,0/1,1,0,0,0x0,0,score_synth_tperrz30,,score_synth_tperrz30,0,train,8,1,0x3;0x2;0x4;0x8,5
truth_n4_10,4,phase_affine_random_s6_top512,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0,7,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,AD3C,2048,16,128,512,0/1,1,0,5,0x5,2,score_synth_tperrz30,,score_synth_tperrz30,1,train,0,0,0x1;0x2;0x4;0x8,4
truth_n4_10,4,phase_affine_random_s7_top64,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0,9,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,AD3C,2048,16,128,64,0/1,1,0,0,0x0,0,score_synth_tperrz30,,score_synth_tperrz30,0,train,2,1,0x3;0x2;0x6;0xa,7
truth_n4_10,4,phase_affine_random_s7_top128,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0,7,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,AD3C,2048,16,128,128,0/1,1,0,0,0x0,0,score_synth_tperrz30,,score_synth_tperrz30,0,train,0,0,0x1;0x2;0x4;0x8,4
truth_n4_10,4,phase_affine_random_s7_top256,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0,9,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,AD3C,2048,16,128,256,0/1,1,0,0,0x0,0,score_synth_tperrz30,,score_synth_tperrz30,0,train,4,1,0x9;0xa;0xc;0x8,7
truth_n4_10,4,phase_affine_random_s7_top512,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0,7,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,AD3C,2048,16,128,512,0/1,1,0,2,0x2,1,score_synth_tperrz30,,score_synth_tperrz30,1,train,0,0,0x1;0x2;0x4;0x8,4
truth_n4_11,4,phase_affine_prefix16_tperrz30,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,256,0/1,1,0,0,0x0,0,score_synth_tperrz30,,score_synth_tperrz30,0,train,6,1,0x1;0x2;0x5;0x8,5
truth_n4_11,4,phase_affine_budget32_tperrz30,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,512,0/1,1,0,0,0x0,0,score_synth_tperrz30,,score_synth_tperrz30,0,train,6,1,0x1;0x2;0x5;0x8,5
truth_n4_11,4,phase_affine_wide128_tperrz30,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,2048,0/1,1,0,0,0x0,0,score_synth_tperrz30,,score_synth_tperrz30,0,train,6,1,0x1;0x2;0x5;0x8,5
truth_n4_11,4,phase_parity_affine_policy_tperrz30_top64,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,64,0/1,1,0,0,0x0,0,score_synth_tperrz30,12,score_synth_tperrz30,0,train,6,1,0x1;0x2;0x5;0x8,5
truth_n4_11,4,phase_parity_affine_policy_tperrz30_top128,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,128,0/1,1,0,0,0x0,0,score_synth_tperrz30,12,score_synth_tperrz30,0,train,6,1,0x1;0x2;0x5;0x8,5
truth_n4_11,4,phase_parity_affine_policy_tperrz30_top256,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,256,0/1,1,0,0,0x0,0,score_synth_tperrz30,12,score_synth_tperrz30,0,train,6,1,0x1;0x2;0x5;0x8,5
truth_n4_11,4,phase_parity_affine_policy_tperrz30_top512,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,512,0/1,1,0,0,0x0,0,score_synth_tperrz30,12,score_synth_tperrz30,0,train,6,1,0x1;0x2;0x5;0x8,5
truth_n4_11,4,phase_parity_affine_policy_diverse_tperrz30_top64,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,64,0/1,1,0,0,0x0,0,score_synth_tperrz30,12,score_synth_tperrz30,0,train,6,1,0x1;0x2;0x5;0x8,5
truth_n4_11,4,phase_parity_affine_policy_diverse_tperrz30_top128,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,128,0/1,1,0,0,0x0,0,score_synth_tperrz30,12,score_synth_tperrz30,0,train,6,1,0x1;0x2;0x5;0x8,5
truth_n4_11,4,phase_parity_affine_policy_diverse_tperrz30_top256,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,256,0/1,1,0,0,0x0,0,score_synth_tperrz30,12,score_synth_tperrz30,0,train,6,1,0x1;0x2;0x5;0x8,5
truth_n4_11,4,phase_parity_affine_policy_diverse_tperrz30_top512,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,512,0/1,1,0,0,0x0,0,score_synth_tperrz30,12,score_synth_tperrz30,0,train,6,1,0x1;0x2;0x5;0x8,5
truth_n4_11,4,phase_affine_random_top64,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,5,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,64,0/1,1,0,14,0xe,3,score_synth_tperrz30,,score_synth_tperrz30,1,train,50,1,0x5;0x2;0x1;0xa,6
truth_n4_11,4,phase_affine_random_top128,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,128,0/1,1,0,0,0x0,0,score_synth_tperrz30,,score_synth_tperrz30,0,train,87,1,0x7;0x5;0x4;0x8,7
truth_n4_11,4,phase_affine_random_top256,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,6,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,256,0/1,1,0,2,0x2,1,score_synth_tperrz30,,score_synth_tperrz30,1,train,6,1,0x1;0x2;0x5;0x8,5
truth_n4_11,4,phase_affine_random_top512,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,6,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,512,0/1,1,0,0,0x0,0,score_synth_tperrz30,,score_synth_tperrz30,0,train,11,1,0x5;0x2;0x4;0x8,5
truth_n4_11,4,phase_affine_random_s1_top64,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,6,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,64,0/1,1,0,2,0x2,1,score_synth_tperrz30,,score_synth_tperrz30,1,train,6,1,0x1;0x2;0x5;0x8,5
truth_n4_11,4,phase_affine_random_s1_top128,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,128,0/1,1,0,8,0x8,1,score_synth_tperrz30,,score_synth_tperrz30,1,train,6,1,0x1;0x2;0x5;0x8,5
truth_n4_11,4,phase_affine_random_s1_top256,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,256,0/1,1,0,0,0x0,0,score_synth_tperrz30,,score_synth_tperrz30,0,train,50,1,0x5;0x2;0x1;0xa,6
truth_n4_11,4,phase_affine_random_s1_top512,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,6,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,512,0/1,1,0,0,0x0,0,score_synth_tperrz30,,score_synth_tperrz30,0,train,11,1,0x5;0x2;0x4;0x8,5
truth_n4_11,4,phase_affine_random_s2_top64,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,5,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,64,0/1,1,0,2,0x2,1,score_synth_tperrz30,,score_synth_tperrz30,1,train,11,1,0x5;0x2;0x4;0x8,5
truth_n4_11,4,phase_affine_random_s2_top128,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,128,0/1,1,0,4,0x4,1,score_synth_tperrz30,,score_synth_tperrz30,1,train,6,1,0x1;0x2;0x5;0x8,5
truth_n4_11,4,phase_affine_random_s2_top256,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,256,0/1,1,0,0,0x0,0,score_synth_tperrz30,,score_synth_tperrz30,0,train,6,1,0x1;0x2;0x5;0x8,5
truth_n4_11,4,phase_affine_random_s2_top512,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,6,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,512,0/1,1,0,0,0x0,0,score_synth_tperrz30,,score_synth_tperrz30,0,train,11,1,0x5;0x2;0x4;0x8,5
truth_n4_11,4,phase_affine_random_s3_top64,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,5,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,64,0/1,1,0,5,0x5,2,score_synth_tperrz30,,score_synth_tperrz30,0,train,50,1,0x5;0x2;0x1;0xa,6
truth_n4_11,4,phase_affine_random_s3_top128,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,6,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,128,0/1,1,0,2,0x2,1,score_synth_tperrz30,,score_synth_tperrz30,1,train,6,1,0x1;0x2;0x5;0x8,5
truth_n4_11,4,phase_affine_random_s3_top256,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,256,0/1,1,0,0,0x0,0,score_synth_tperrz30,,score_synth_tperrz30,0,train,50,1,0x5;0x2;0x1;0xa,6
truth_n4_11,4,phase_affine_random_s3_top512,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,6,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,512,0/1,1,0,0,0x0,0,score_synth_tperrz30,,score_synth_tperrz30,0,train,111,1,0x1;0x5;0xf;0xd,10
truth_n4_11,4,phase_affine_random_s4_top64,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,5,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,64,0/1,1,0,1,0x1,1,score_synth_tperrz30,,score_synth_tperrz30,0,train,11,1,0x5;0x2;0x4;0x8,5
truth_n4_11,4,phase_affine_random_s4_top128,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,8,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,128,0/1,1,0,8,0x8,1,score_synth_tperrz30,,score_synth_tperrz30,1,train,11,1,0x5;0x2;0x4;0x8,5
truth_n4_11,4,phase_affine_random_s4_top256,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,5,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,256,0/1,1,0,2,0x2,1,score_synth_tperrz30,,score_synth_tperrz30,1,train,11,1,0x5;0x2;0x4;0x8,5
truth_n4_11,4,phase_affine_random_s4_top512,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,6,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,512,0/1,1,0,1,0x1,1,score_synth_tperrz30,,score_synth_tperrz30,0,train,6,1,0x1;0x2;0x5;0x8,5
truth_n4_11,4,phase_affine_random_s5_top64,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,64,0/1,1,0,0,0x0,0,score_synth_tperrz30,,score_synth_tperrz30,0,train,50,1,0x5;0x2;0x1;0xa,6
truth_n4_11,4,phase_affine_random_s5_top128,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,6,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,128,0/1,1,0,4,0x4,1,score_synth_tperrz30,,score_synth_tperrz30,0,train,50,1,0x5;0x2;0x1;0xa,6
truth_n4_11,4,phase_affine_random_s5_top256,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,6,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,256,0/1,1,0,1,0x1,1,score_synth_tperrz30,,score_synth_tperrz30,0,train,6,1,0x1;0x2;0x5;0x8,5
truth_n4_11,4,phase_affine_random_s5_top512,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,6,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,512,0/1,1,0,1,0x1,1,score_synth_tperrz30,,score_synth_tperrz30,0,train,6,1,0x1;0x2;0x5;0x8,5
truth_n4_11,4,phase_affine_random_s6_top64,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,6,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,64,0/1,1,0,3,0x3,2,score_synth_tperrz30,,score_synth_tperrz30,1,train,32,1,0x1;0xa;0x5;0x8,6
truth_n4_11,4,phase_affine_random_s6_top128,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,128,0/1,1,0,8,0x8,1,score_synth_tperrz30,,score_synth_tperrz30,1,train,6,1,0x1;0x2;0x5;0x8,5
truth_n4_11,4,phase_affine_random_s6_top256,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,256,0/1,1,0,4,0x4,1,score_synth_tperrz30,,score_synth_tperrz30,0,train,11,1,0x5;0x2;0x4;0x8,5
truth_n4_11,4,phase_affine_random_s6_top512,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,512,0/1,1,0,0,0x0,0,score_synth_tperrz30,,score_synth_tperrz30,0,train,6,1,0x1;0x2;0x5;0x8,5
truth_n4_11,4,phase_affine_random_s7_top64,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,8,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,64,0/1,1,0,12,0xc,2,score_synth_tperrz30,,score_synth_tperrz30,1,train,50,1,0x5;0x2;0x1;0xa,6
truth_n4_11,4,phase_affine_random_s7_top128,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,128,0/1,1,0,4,0x4,1,score_synth_tperrz30,,score_synth_tperrz30,1,train,6,1,0x1;0x2;0x5;0x8,5
truth_n4_11,4,phase_affine_random_s7_top256,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,256,0/1,1,0,2,0x2,1,score_synth_tperrz30,,score_synth_tperrz30,1,train,87,1,0x7;0x5;0x4;0x8,7
truth_n4_11,4,phase_affine_random_s7_top512,7,18,27,27,0,0,4,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,8.395,0.0,7,9,9,2,7,0,4,7,1,True,phase oracle verified up to global phase,,,BD9C,2048,16,128,512,0/1,1,0,0,0x0,0,score_synth_tperrz30,,score_synth_tperrz30,0,train,50,1,0x5;0x2;0x1;0xa,6
truth_n4_13,4,phase_affine_prefix16_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0,9,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,8B9D,2048,16,128,256,1/1,1,1,0,0x0,0,score_synth_tperrz30,,score_synth_tperrz30,1,train,0,0,0x1;0x2;0x4;0x8,4
truth_n4_13,4,phase_affine_budget32_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0,9,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,8B9D,2048,16,128,512,1/1,1,1,0,0x0,0,score_synth_tperrz30,,score_synth_tperrz30,1,train,0,0,0x1;0x2;0x4;0x8,4
truth_n4_13,4,phase_affine_wide128_tperrz30,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0,9,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,8B9D,2048,16,128,2048,1/1,1,1,0,0x0,0,score_synth_tperrz30,,score_synth_tperrz30,1,train,0,0,0x1;0x2;0x4;0x8,4
truth_n4_13,4,phase_parity_affine_policy_tperrz30_top64,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0,9,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,8B9D,2048,16,128,64,1/1,1,1,0,0x0,0,score_synth_tperrz30,11,score_synth_tperrz30,1,train,0,0,0x1;0x2;0x4;0x8,4
truth_n4_13,4,phase_parity_affine_policy_tperrz30_top128,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0,9,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,8B9D,2048,16,128,128,1/1,1,1,0,0x0,0,score_synth_tperrz30,11,score_synth_tperrz30,1,train,0,0,0x1;0x2;0x4;0x8,4
truth_n4_13,4,phase_parity_affine_policy_tperrz30_top256,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0,9,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,8B9D,2048,16,128,256,1/1,1,1,0,0x0,0,score_synth_tperrz30,11,score_synth_tperrz30,1,train,0,0,0x1;0x2;0x4;0x8,4
truth_n4_13,4,phase_parity_affine_policy_tperrz30_top512,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0,9,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,8B9D,2048,16,128,512,1/1,1,1,0,0x0,0,score_synth_tperrz30,11,score_synth_tperrz30,1,train,0,0,0x1;0x2;0x4;0x8,4
truth_n4_13,4,phase_parity_affine_policy_diverse_tperrz30_top64,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0,9,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,8B9D,2048,16,128,64,1/1,1,1,0,0x0,0,score_synth_tperrz30,11,score_synth_tperrz30,1,train,0,0,0x1;0x2;0x4;0x8,4
truth_n4_13,4,phase_parity_affine_policy_diverse_tperrz30_top128,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0,9,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,8B9D,2048,16,128,128,1/1,1,1,0,0x0,0,score_synth_tperrz30,11,score_synth_tperrz30,1,train,0,0,0x1;0x2;0x4;0x8,4
truth_n4_13,4,phase_parity_affine_policy_diverse_tperrz30_top256,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0,9,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,8B9D,2048,16,128,256,1/1,1,1,0,0x0,0,score_synth_tperrz30,11,score_synth_tperrz30,1,train,0,0,0x1;0x2;0x4;0x8,4
truth_n4_13,4,phase_parity_affine_policy_diverse_tperrz30_top512,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0,9,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,8B9D,2048,16,128,512,1/1,1,1,0,0x0,0,score_synth_tperrz30,11,score_synth_tperrz30,1,train,0,0,0x1;0x2;0x4;0x8,4
truth_n4_13,4,phase_affine_random_top64,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0,7,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,8B9D,2048,16,128,64,1/1,1,1,0,0x0,0,score_synth_tperrz30,,score_synth_tperrz30,1,train,4,1,0x9;0xa;0xc;0x8,7
truth_n4_13,4,phase_affine_random_top128,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0,9,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,8B9D,2048,16,128,128,1/1,1,1,7,0x7,3,score_synth_tperrz30,,score_synth_tperrz30,1,train,0,0,0x1;0x2;0x4;0x8,4
truth_n4_13,4,phase_affine_random_top256,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0,10,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,8B9D,2048,16,128,256,1/1,1,1,10,0xa,2,score_synth_tperrz30,,score_synth_tperrz30,0,train,0,0,0x1;0x2;0x4;0x8,4
truth_n4_13,4,phase_affine_random_top512,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0,9,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,8B9D,2048,16,128,512,1/1,1,1,8,0x8,1,score_synth_tperrz30,,score_synth_tperrz30,1,train,0,0,0x1;0x2;0x4;0x8,4
truth_n4_13,4,phase_affine_random_s1_top64,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0,9,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,8B9D,2048,16,128,64,1/1,1,1,0,0x0,0,score_synth_tperrz30,,score_synth_tperrz30,1,train,32,1,0x1;0xa;0x5;0x8,6
truth_n4_13,4,phase_affine_random_s1_top128,0,34,49,49,0,0,4,2.585,2.585,17.585,25.085,32.585,62.585,152.585,463.83500000000004,925.085,1540.0849999999998,0.0,9,15,15,0,0,15,8,15,0,True,phase oracle verified up to global phase,,,8B9D,2048,16,128,128,1/1,1,1,0,0x0,0,score_synth_tperrz30,,score_synth_tperrz30,1,train,0,0,0x1;0x2;0x4;0x8,4
